file;uncertain;quiteUncertain;veryUncertain;uncertainDensity;quiteUncertainDensity;veryUncertainDensity
b56b749dd133ce00d7e0a792977fc14d31b2b49d/gui/src/main/scala/com/kristofszilagyi/sedito/gui/MainWindow.scala;4;0;0;0.004077471967380225;0.0;0.0
b56b749dd133ce00d7e0a792977fc14d31b2b49d/gui/src/main/scala/com/kristofszilagyi/sedito/gui/WarmStandbyManager.scala;8;2;1;0.015473887814313346;0.0038684719535783366;0.0019342359767891683
14937add62b9981b5930e3cc4484364c6ad26996/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Main.scala;2;1;1;0.0010598834128245894;5.299417064122947E-4;5.299417064122947E-4
14937add62b9981b5930e3cc4484364c6ad26996/gui/src/main/scala/com/kristofszilagyi/sedito/gui/MainWindow.scala;4;1;1;0.003838771593090211;9.596928982725527E-4;9.596928982725527E-4
14937add62b9981b5930e3cc4484364c6ad26996/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;3;0;0;5.750431282346176E-4;0.0;0.0
6e91ba77ffae2fb5182f0f8bf71894e4feaea668/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;5;1;0;7.828401440425865E-4;1.565680288085173E-4;0.0
6e91ba77ffae2fb5182f0f8bf71894e4feaea668/gui/src/main/scala/com/kristofszilagyi/sedito/gui/JavaFxOps.scala;1;1;0;0.002976190476190476;0.002976190476190476;0.0
6e91ba77ffae2fb5182f0f8bf71894e4feaea668/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Main.scala;3;0;0;0.0013009540329575022;0.0;0.0
323c18fda244365a60c22e8147e31e4aa18e6672/.gitignore;0;0;0;0.0;0.0;0.0
0b4a9e09da08e3d83ede9c4107a483c4ced47930/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;0;0;0;0.0;0.0;0.0
0b4a9e09da08e3d83ede9c4107a483c4ced47930/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Main.scala;18;6;2;0.0037854889589905363;0.0012618296529968455;4.206098843322818E-4
0b4a9e09da08e3d83ede9c4107a483c4ced47930/gui/src/main/scala/com/kristofszilagyi/sedito/gui/MainWindow.scala;7;3;3;0.003399708596406022;0.0014570179698882952;0.0014570179698882952
25a8b74699a2436944fee6dca5459eeb70465e60/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;35;10;5;0.0019927123662035985;5.693463903438852E-4;2.846731951719426E-4
25a8b74699a2436944fee6dca5459eeb70465e60/gui/src/main/scala/com/kristofszilagyi/sedito/gui/JavaFxOps.scala;9;2;2;0.022004889975550123;0.004889975550122249;0.004889975550122249
25a8b74699a2436944fee6dca5459eeb70465e60/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Main.scala;133;50;26;0.012296597633136095;0.004622781065088758;0.002403846153846154
1b513abbf189ee06f023c916996143fd7a6dfcca/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Main.scala;4;0;0;0.0021893814997263274;0.0;0.0
3a5ca7046a7ec06e252bbadc0ef8aedb55e4adf6/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;5;4;3;6.890848952590959E-4;5.512679162072767E-4;4.1345093715545756E-4
3a5ca7046a7ec06e252bbadc0ef8aedb55e4adf6/gui/src/main/scala/com/kristofszilagyi/sedito/gui/MainWindow.scala;13;6;4;0.005293159609120521;0.0024429967426710096;0.0016286644951140066
3a5ca7046a7ec06e252bbadc0ef8aedb55e4adf6/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;7;0;0;8.953696597595293E-4;0.0;0.0
0cc6d3e818341ee6d5995d244057930ccc4b6d73/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/HardcodedScaler.java;0;0;0;0.0;0.0;0.0
0cc6d3e818341ee6d5995d244057930ccc4b6d73/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Main.scala;107;47;26;0.01952198503922642;0.008575077540594781;0.004743659916073709
0cc6d3e818341ee6d5995d244057930ccc4b6d73/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;55;25;18;0.004915542050227903;0.0022343372955581373;0.001608722852801859
0c5b3d4f07818eb471902f35268fa6c4f89a4bdb/aligner/src/main/resources/model.model;10;1;1;2.702227986975261E-5;2.7022279869752613E-6;2.7022279869752613E-6
0c5b3d4f07818eb471902f35268fa6c4f89a4bdb/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Main.scala;60;29;12;0.015843675732770002;0.007657776604172168;0.0031687351465540005
0c5b3d4f07818eb471902f35268fa6c4f89a4bdb/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;40;13;6;0.0022985863693828295;7.470405700494196E-4;3.4478795540742444E-4
5653ee5c4377ae14b1a5b72f7dd53dac80a668ac/common/src/main/scala/com/kristofszilagyi/sedito/common/Wordizer.scala;42;23;11;0.017781541066892465;0.009737510584250635;0.0046570702794242165
75534b7074acd3fca8b35ea00b3b034633bf01b2/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/MetricCalculator.scala;24;9;6;0.003066700741119346;0.0011500127779197546;7.666751852798365E-4
75534b7074acd3fca8b35ea00b3b034633bf01b2/common/src/main/scala/com/kristofszilagyi/sedito/common/Wordizer.scala;85;40;21;0.011888111888111888;0.005594405594405594;0.002937062937062937
75534b7074acd3fca8b35ea00b3b034633bf01b2/common/src/test/scala/com.kristofszilagyi/sedito/common/WordizerTest.scala;52;20;12;0.011066184294530752;0.004256224728665673;0.002553734837199404
f4b18fda74f0cb600ef10d8b20c9e29492100388/common/src/main/scala/com/kristofszilagyi/sedito/common/Wordizer.scala;24;4;2;0.004917025199754148;8.195041999590248E-4;4.097520999795124E-4
f4b18fda74f0cb600ef10d8b20c9e29492100388/common/src/test/scala/com.kristofszilagyi/sedito/common/WordizerTest.scala;19;13;8;0.015285599356395816;0.010458567980691875;0.006436041834271922
00c3b5117ef0a8d5aa94082db3c589e0408502dd/aligner/src/test/scala/com/kristofszilagyi/sedito/aligner/BeforeAfterBestContextMetricsTest.scala;38;4;0;0.004266786436110487;4.4913541432741973E-4;0.0
32adcccb2c6331ba2c98220a1ddc672144e84821/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;30;5;4;0.0013952190493907544;2.3253650823179238E-4;1.8602920658543392E-4
32adcccb2c6331ba2c98220a1ddc672144e84821/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;40;11;4;0.0018253171488546134;5.019622159350187E-4;1.8253171488546134E-4
7601e22ab6f21249af07eb1a8bb5264ab6ce4e13/common/src/main/scala/com/kristofszilagyi/sedito/common/Wordizer.scala;40;28;16;0.014958863126402393;0.010471204188481676;0.005983545250560957
6045f41f36b33c33db1898097a34f26424f9d5dd/aligner/src/test/scala/com/kristofszilagyi/sedito/aligner/MetricCalculatorTest.scala;441;119;75;0.012670593305559546;0.003419048987214481;0.00215486280706795
33a7035f85a6a9d29eb62088af4a6cd013cc8b7f/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/MetricCalculator.scala;6;2;1;9.83767830791933E-4;3.279226102639777E-4;1.6396130513198886E-4
1f5bdb6271b75b5143a512244e51fbb355868c41/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/Aligner.scala;17;8;5;0.007426823940585408;0.0034949759720401923;0.00218435998252512
1f5bdb6271b75b5143a512244e51fbb355868c41/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/MetricCalculator.scala;101;39;28;0.0031770997168921043;0.0012268008807801195;8.807801195344448E-4
1f5bdb6271b75b5143a512244e51fbb355868c41/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;69;37;17;0.010207100591715977;0.005473372781065089;0.002514792899408284
c67a24f822bbd771a8c6a152ddd1f73a2aa82b1d/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/MetricCalculator.scala;58;21;13;0.0033404365605022176;0.0012094684098370098;7.487185394229107E-4
b3b66ffeeba440609773be6e3abd44c673349833/aligner/src/main/resources/model.model;1185;268;153;1.8903730399942315E-4;4.275274048256996E-5;2.4407348111317928E-5
9e1a917cc96465d556be94492b1abc111db5ea97/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/Aligner.scala;4;1;1;0.002170374389582203;5.425935973955507E-4;5.425935973955507E-4
9e1a917cc96465d556be94492b1abc111db5ea97/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/CandidateFinder.scala;15;6;4;0.03275109170305677;0.013100436681222707;0.008733624454148471
9e1a917cc96465d556be94492b1abc111db5ea97/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/MetricCalculator.scala;84;30;17;0.002339572192513369;8.355614973262032E-4;4.734848484848485E-4
9e1a917cc96465d556be94492b1abc111db5ea97/aligner/src/test/scala/com/kristofszilagyi/sedito/aligner/BeforeAfterBestContextMetricsTest.scala;2;0;0;4.6871338176704945E-4;0.0;0.0
9e1a917cc96465d556be94492b1abc111db5ea97/aligner/src/test/scala/com/kristofszilagyi/sedito/aligner/MetricCalculatorTest.scala;2;1;1;4.329004329004329E-4;2.1645021645021645E-4;2.1645021645021645E-4
9e1a917cc96465d556be94492b1abc111db5ea97/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;14;4;1;0.0026061057334326137;7.446016381236039E-4;1.8615040953090097E-4
9e1a917cc96465d556be94492b1abc111db5ea97/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;0;0;0;0.0;0.0;0.0
d242db06286996b96d43f2670bb61ff880a7b255/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;36;19;14;0.0025173064820641915;0.0013285784210894343;9.789525208027412E-4
91293e38844b51943e9385353b89d9796b1f9e18/common/src/main/scala/com/kristofszilagyi/sedito/common/CharHighlightCalculator.scala;114;33;14;0.0024446731857951623;7.076685537828101E-4;3.0022302281694973E-4
91293e38844b51943e9385353b89d9796b1f9e18/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;1;0;0;2.1645021645021645E-4;0.0;0.0
28f1b07f87413cbd11024935bb89e416375c752b/aligner/src/main/resources/scaler.scaler;5515;738;138;0.24498045486851458;0.032782515991471216;0.0061300639658848615
28f1b07f87413cbd11024935bb89e416375c752b/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/MetricCalculator.scala;187;75;46;0.006010735752627688;0.0024107228954389124;0.001478576709202533
28f1b07f87413cbd11024935bb89e416375c752b/aligner/src/test/scala/com/kristofszilagyi/sedito/aligner/BeforeAfterBestContextMetricsTest.scala;4;2;1;0.0011560693641618498;5.780346820809249E-4;2.8901734104046245E-4
28f1b07f87413cbd11024935bb89e416375c752b/avg_learning_curve.arff;388;179;113;0.04016978983331608;0.018531939124132934;0.011698933637022466
28f1b07f87413cbd11024935bb89e416375c752b/flattened_learning_curve.arff;1311;460;275;0.015831421325926822;0.005554884675763797;0.0033208549692066176
4c2d5bf2e982fe463ac4e9260305b197eaf2e464/avg_learning_curve.arff;356;138;87;0.039293598233995586;0.015231788079470199;0.009602649006622516
4c2d5bf2e982fe463ac4e9260305b197eaf2e464/flattened_learning_curve.arff;1104;344;199;0.013429186585410357;0.00418445668965685;0.0024206595384933523
95d9c31a215e24bc790f395c400fdcc13b01b6d1/aligner/src/main/resources/scaler.scaler;5706;669;94;0.3245918425393936;0.03805677228511292;0.005347289379373115
f1aace77a08cc918c85c973dc627f6226369c79d/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/MetricCalculator.scala;72;21;12;0.0055376095985233045;0.0016151361329026304;9.229349330872173E-4
7c331d3dd32781a01c7f37596a323104dcb03e41/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/MetricCalculator.scala;23;6;4;0.00220962628494572;5.764242482467096E-4;3.842828321644731E-4
ca53f0fe94b409129a3e66987f0586a9082ec8e7/aligner/src/main/resources/scaler.scaler;15513;1104;171;0.48144125131897464;0.03426230525727764;0.005306933151263112
ca53f0fe94b409129a3e66987f0586a9082ec8e7/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/MetricCalculator.scala;11;0;0;0.0019230769230769232;0.0;0.0
ca53f0fe94b409129a3e66987f0586a9082ec8e7/avg_learning_curve.arff;360;152;97;0.039049788480312396;0.016487688469465234;0.01052174856275084
ca53f0fe94b409129a3e66987f0586a9082ec8e7/flattened_learning_curve.arff;1259;368;202;0.014966002567638248;0.004374494793400218;0.00240121725072512
433df14dff5ada54bbfa4430bda3812f1e5915c8/avg_learning_curve.arff;384;159;109;0.041635042827713326;0.01723950992085005;0.011818280385991543
433df14dff5ada54bbfa4430bda3812f1e5915c8/flattened_learning_curve.arff;1230;350;203;0.01472771684467647;0.004190813736290052;0.0024306719670482303
045d4acdd2b5d877677a9246745aba9a25f4f4da/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/Aligner.scala;11;5;1;0.003454773869346734;0.00157035175879397;3.14070351758794E-4
045d4acdd2b5d877677a9246745aba9a25f4f4da/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/TrivialContextCorrector.scala;4;1;0;0.0034071550255536627;8.517887563884157E-4;0.0
045d4acdd2b5d877677a9246745aba9a25f4f4da/aligner/src/test/scala/com/kristofszilagyi/sedito/aligner/TrivialContextCollectorTest.scala;103;32;22;0.008274421593830334;0.002570694087403599;0.0017673521850899742
045d4acdd2b5d877677a9246745aba9a25f4f4da/build.sbt;27;5;3;0.00976491862567812;0.0018083182640144665;0.00108499095840868
045d4acdd2b5d877677a9246745aba9a25f4f4da/common/src/main/scala/com/kristofszilagyi/sedito/common/WordAlignment.scala;1;1;0;3.0432136335970786E-4;3.0432136335970786E-4;0.0
045d4acdd2b5d877677a9246745aba9a25f4f4da/common/src/test/scala/com.kristofszilagyi/sedito/common/CharHighlightCalculatorTest.scala;3;2;2;5.378271782000717E-4;3.5855145213338117E-4;3.5855145213338117E-4
045d4acdd2b5d877677a9246745aba9a25f4f4da/common/src/test/scala/com.kristofszilagyi/sedito/common/LineAlignerTest.scala;77;31;18;0.006085994309200126;0.0024502055011065443;0.001422699968384445
045d4acdd2b5d877677a9246745aba9a25f4f4da/gui/src/main/resources/simple.css;3;1;1;0.00663716814159292;0.0022123893805309734;0.0022123893805309734
045d4acdd2b5d877677a9246745aba9a25f4f4da/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;1;1;0;3.139717425431711E-4;3.139717425431711E-4;0.0
045d4acdd2b5d877677a9246745aba9a25f4f4da/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;2;1;1;4.280821917808219E-4;2.1404109589041095E-4;2.1404109589041095E-4
045d4acdd2b5d877677a9246745aba9a25f4f4da/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;0;0;0;0.0;0.0;0.0
55b50bb64405d4076be81bc105adf0c6c6daa6db/common/src/main/scala/com/kristofszilagyi/sedito/common/WordAlignment.scala;6;2;0;0.0011997600479904018;3.999200159968006E-4;0.0
e7d206f9d6fb747ef1db75f09c10b0486fcb1720/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/Aligner.scala;13;2;2;0.0041560102301790285;6.393861892583121E-4;6.393861892583121E-4
e7d206f9d6fb747ef1db75f09c10b0486fcb1720/common/src/main/scala/com/kristofszilagyi/sedito/common/WordAlignment.scala;47;22;15;0.008930267908037241;0.004180125403762113;0.002850085502565077
e7d206f9d6fb747ef1db75f09c10b0486fcb1720/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;0;0;0;0.0;0.0;0.0
e7d206f9d6fb747ef1db75f09c10b0486fcb1720/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;26;8;8;0.00197914287889168;6.089670396589784E-4;6.089670396589784E-4
061f255729cb64b3d7e7e278b8c6eaa7409ae6f3/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;0;0;0;0.0;0.0;0.0
adff8c1efa9ecb5705db5f48b38080477e95a2f9/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;22;6;4;0.004895416110369382;0.0013351134846461949;8.900756564307966E-4
83c54d1642175f8dcfff108bdccbfcaf8718082d/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/Aligner.scala;14;6;4;0.008318478906714201;0.0035650623885918;0.0023767082590612004
83c54d1642175f8dcfff108bdccbfcaf8718082d/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;49;16;10;0.006902380616988308;0.002253838568812509;0.001408649105507818
32581762ca168bb4027c393980ffbafaeb725b6f/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/TrivialContextCorrector.scala;68;38;27;0.01935116676152533;0.010813887307911212;0.007683551508252703
32581762ca168bb4027c393980ffbafaeb725b6f/aligner/src/test/scala/com/kristofszilagyi/sedito/aligner/TrivialContextCollectorTest.scala;29;12;7;0.02169035153328347;0.008975317875841436;0.005235602094240838
9c623af52f1574977e9ccac7cd8b1ce3f6e85dae/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/TrivialContextCorrector.scala;88;21;10;0.027551659361302442;0.006574827802128992;0.0031308703819661866
9c623af52f1574977e9ccac7cd8b1ce3f6e85dae/aligner/src/test/scala/com/kristofszilagyi/sedito/aligner/TrivialContextCollectorTest.scala;9;8;0;0.013782542113323124;0.01225114854517611;0.0
30087c4f891578d8fa0bfda5d1f49f0efd2f4e5c/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/TrivialContextCorrector.scala;66;22;10;0.02099236641221374;0.006997455470737914;0.0031806615776081423
30087c4f891578d8fa0bfda5d1f49f0efd2f4e5c/aligner/src/test/scala/com/kristofszilagyi/sedito/aligner/TrivialContextCollectorTest.scala;225;102;67;0.06067961165048544;0.02750809061488673;0.018069039913700107
9e990d5f5f291ed86f5d967359a62e33418a1d76/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/TrivialContextCorrector.scala;59;24;17;0.017528223410576353;0.0071301247771836;0.005050505050505051
9e990d5f5f291ed86f5d967359a62e33418a1d76/aligner/src/test/scala/com/kristofszilagyi/sedito/aligner/TrivialContextCollectorTest.scala;5;5;5;0.02040816326530612;0.02040816326530612;0.02040816326530612
96182df6ec1021475d2a99d5c766799635a64f9d/common/src/main/scala/com/kristofszilagyi/sedito/common/Warts.scala;3;1;0;0.004347826086956522;0.0014492753623188406;0.0
999ae705d138e0446f5c3db4dd2e89d49950cb30/common/src/main/scala/com/kristofszilagyi/sedito/common/Wordizer.scala;49;28;20;0.016166281755196306;0.009237875288683603;0.006598482349059716
999ae705d138e0446f5c3db4dd2e89d49950cb30/common/src/test/scala/com.kristofszilagyi/sedito/common/WordizerTest.scala;20;2;2;0.017857142857142856;0.0017857142857142857;0.0017857142857142857
b967cd3f1c9f250c1fb505267b6608c4eef9180f/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;0;0;0;0.0;0.0;0.0
9305d686b43ed87596f0a9a9aeabc5680a95601e/aligner/src/main/resources/scaler.scaler;12838;167;41;0.3154299754299754;0.0041031941031941035;0.0010073710073710074
9305d686b43ed87596f0a9a9aeabc5680a95601e/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/MetricCalculator.scala;8;1;1;0.0011911852293031567;1.488981536628946E-4;1.488981536628946E-4
9305d686b43ed87596f0a9a9aeabc5680a95601e/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;0;0;0;0.0;0.0;0.0
a0b209a338851d14547264ff93ee4f98a906cbf5/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/MetricCalculator.scala;50;15;10;0.0026770894683300316;8.031268404990095E-4;5.354178936660063E-4
06efe4468537a34690371e81264cadb3b2f1e81e/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;0;0;0;0.0;0.0;0.0
8facffe2b5f1df0950b3d377e0c8021770f93c02/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/Aligner.scala;0;0;0;0.0;0.0;0.0
e43a219c79ae7a3dd0e5947398d8fbbe7a08e5c5/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Main.scala;5;1;1;0.002249212775528565;4.49842555105713E-4;4.49842555105713E-4
e43a219c79ae7a3dd0e5947398d8fbbe7a08e5c5/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;6;1;1;0.001258917331095258;2.09819555182543E-4;2.09819555182543E-4
5525dcd6df690fa665ea8590e555eb54bc491aa3/gui/src/main/resources/logback.xml;20;6;2;0.06451612903225806;0.01935483870967742;0.0064516129032258064
5525dcd6df690fa665ea8590e555eb54bc491aa3/gui/src/test/resources/logback-test.xml;3;0;0;0.012244897959183673;0.0;0.0
9874c44f927b5355e9b5f67d7652e72a1a3e1066/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/Aligner.scala;10;4;4;0.007132667617689016;0.0028530670470756064;0.0028530670470756064
9874c44f927b5355e9b5f67d7652e72a1a3e1066/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/MetricCalculator.scala;5;4;4;9.926543577526306E-4;7.941234862021044E-4;7.941234862021044E-4
9874c44f927b5355e9b5f67d7652e72a1a3e1066/build.sbt;0;0;0;0.0;0.0;0.0
9874c44f927b5355e9b5f67d7652e72a1a3e1066/gui/src/main/resources/logback.xml;0;0;0;0.0;0.0;0.0
9874c44f927b5355e9b5f67d7652e72a1a3e1066/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Main.scala;61;16;11;0.020299500831946756;0.005324459234608985;0.003660565723793677
9874c44f927b5355e9b5f67d7652e72a1a3e1066/gui/src/main/scala/com/kristofszilagyi/sedito/gui/MainWindow.scala;17;8;6;0.011980267794221282;0.005637773079633545;0.004228329809725159
9874c44f927b5355e9b5f67d7652e72a1a3e1066/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;9;5;1;5.328912309787436E-4;2.9605068387707976E-4;5.921013677541595E-5
9874c44f927b5355e9b5f67d7652e72a1a3e1066/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;1;1;1;6.218905472636816E-4;6.218905472636816E-4;6.218905472636816E-4
9874c44f927b5355e9b5f67d7652e72a1a3e1066/project/plugins.sbt;17;9;8;0.044270833333333336;0.0234375;0.020833333333333332
bb5e31f753eb9b2767f87ab5a7c8a80489741cdf/avg_learning_curve.arff;834;151;72;0.016037536295982924;0.0029036786339249657;0.0013845355075668712
bb5e31f753eb9b2767f87ab5a7c8a80489741cdf/flattened_learning_curve.arff;350;79;46;2.2219019861899268E-4;5.0151501974001206E-5;2.9202140389924755E-5
bb5e31f753eb9b2767f87ab5a7c8a80489741cdf/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;5;1;1;0.0018628912071535022;3.7257824143070045E-4;3.7257824143070045E-4
9b95b610023ded3715712cb985a22859d061dbb1/avg_learning_curve.arff;956;158;77;0.04091064703868538;0.006761383087983568;0.003295104416295789
9b95b610023ded3715712cb985a22859d061dbb1/flattened_learning_curve.arff;4377;139;58;0.0113816910015212;3.61447349602798E-4;1.5081975738821785E-4
26ab8af1c0ce2eebe6f14894d31db79fe5903ab2/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;17;6;5;0.00890985324947589;0.0031446540880503146;0.002620545073375262
c996fb04ebb7a010e179de43bc64ef975da8bcf3/flattened_learning_curve.arff;180;92;61;0.03325327914280436;0.016996120450766674;0.011269166820617033
c996fb04ebb7a010e179de43bc64ef975da8bcf3/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;11;1;1;0.003057254030016676;2.7793218454697053E-4;2.7793218454697053E-4
819d40f8f2a8c7c81f753cb207dc250fe73ae3a8/build.sbt;55;19;9;0.01887439945092656;0.006520247083047358;0.0030885380919698007
819d40f8f2a8c7c81f753cb207dc250fe73ae3a8/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;6;0;0;0.0018633540372670807;0.0;0.0
819d40f8f2a8c7c81f753cb207dc250fe73ae3a8/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;0;0;0;0.0;0.0;0.0
819d40f8f2a8c7c81f753cb207dc250fe73ae3a8/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;3;0;0;0.0017931858936043037;0.0;0.0
817a41ed9f05bea42ef24109da0296d61307ac21/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;41;19;12;0.010763980047256498;0.004988185875557889;0.0031504331845628774
ce4a544f808329af648194b7ed853d7de6ae8093/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;99;34;19;0.009921828021647625;0.003407496492283023;0.0019041892162758069
46421293852ec9be67840b40b00480d69f30fac3/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/MetricCalculator.scala;8;2;0;0.0019598236158745713;4.899559039686428E-4;0.0
46421293852ec9be67840b40b00480d69f30fac3/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;5;3;3;0.0029708853238265003;0.0017825311942959;0.0017825311942959
2fe66c7a3280b8bb26562330d845978cbad2e056/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/Aligner.scala;28;4;2;0.017632241813602016;0.0025188916876574307;0.0012594458438287153
2fe66c7a3280b8bb26562330d845978cbad2e056/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;41;21;12;0.021831735889243878;0.011182108626198083;0.006389776357827476
2fe66c7a3280b8bb26562330d845978cbad2e056/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;80;40;25;0.0249609984399376;0.0124804992199688;0.0078003120124804995
2fbb0893eb561fa4b780543fc03c967496d9a2e8/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;39;15;9;0.01668806161745828;0.006418485237483954;0.0038510911424903724
2fbb0893eb561fa4b780543fc03c967496d9a2e8/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;112;37;31;0.014899560995077823;0.004922176400159638;0.004123985632566184
b154649ac0229a19fc0bef1c7a3418a8d63c070c/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;51;14;8;0.018162393162393164;0.004985754985754986;0.002849002849002849
b154649ac0229a19fc0bef1c7a3418a8d63c070c/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;0;0;0;0.0;0.0;0.0
c481589cee8bb636cd85c1ce917579f114d907ca/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;5;0;0;0.0050150451354062184;0.0;0.0
297426f960ba3c0c8414f857abd6a7a1b28ce352/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;81;33;21;0.0028080149760798725;0.001144006101365874;7.280038826873743E-4
e0bdb81bb2a0f84b2930de8d9776863ca095a0c8/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;30;15;12;0.0020299073008999257;0.0010149536504499629;8.119629203599703E-4
e0bdb81bb2a0f84b2930de8d9776863ca095a0c8/scratchpad.txt;5;2;1;3.078249091916518E-4;1.2312996367666072E-4;6.156498183833036E-5
81c6b856a126b55a04ba137acce27c80c3b82ce1/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;1;0;0;2.803476310625175E-4;0.0;0.0
0fb1b85450bbf74ca5278fba9e54c073fd8ba367/common/src/main/scala/com/kristofszilagyi/sedito/common/WordAlignment.scala;4;1;0;9.197516670498966E-4;2.2993791676247414E-4;0.0
